Username,Time_created,Description
USER0006,2024-04-18 06:00:45,Garden GAR0132 irrigation system detected an issue.
USER0006,2024-04-20 06:00:50,Heating system in Garden GAR0132 is malfunctioning.
USER0006,2024-04-30 06:00:55,Cooling system in Garden GAR0132 is not operating correctly.
USER0006,2024-05-09 06:00:55,Cooling system in Garden GAR0132 is not operating correctly.
USER0006,2024-05-12 18:00:50,Heating system in Garden GAR0132 is malfunctioning.
USER0006,2024-05-19 06:00:50,Heating system in Garden GAR0132 is malfunctioning.
USER0006,2024-05-25 06:00:45,Garden GAR0132 irrigation system detected an issue.
USER0006,2024-06-04 06:00:55,Cooling system in Garden GAR0132 is not operating correctly.
USER0006,2024-06-10 06:00:55,Cooling system in Garden GAR0132 is not operating correctly.
USER0006,2024-06-10 18:00:45,Garden GAR0132 irrigation system detected an issue.
USER0006,2024-06-14 18:00:35,Lighting system in Garden GAR0132 is malfunctioning.
USER0006,2024-06-15 18:00:55,Cooling system in Garden GAR0132 is not operating correctly.
USER0006,2024-07-06 06:00:35,Lighting system in Garden GAR0132 is malfunctioning.
USER0006,2024-07-13 06:00:45,Watering system in Garden GAR0132 failed to activate.
USER0006,2024-07-14 18:00:45,Garden GAR0132 irrigation system detected an issue.
USER0006,2024-07-16 06:00:45,Watering system in Garden GAR0132 failed to activate.
USER0006,2024-07-16 18:00:35,Garden GAR0132 is experiencing abnormal light fluctuations.
USER0006,2024-07-18 18:00:55,Garden GAR0132 cooling system is underperforming.
USER0006,2024-07-21 18:00:35,Garden GAR0132 is experiencing abnormal light fluctuations.
USER0006,2024-08-02 06:00:45,Garden GAR0132 irrigation system detected an issue.
USER0006,2024-08-06 18:00:45,Garden GAR0132 irrigation system detected an issue.
USER0006,2024-08-10 06:00:50,Temperature regulation failure detected in Garden GAR0132.
USER0006,2024-08-16 18:00:45,Watering system in Garden GAR0132 failed to activate.
USER0006,2024-08-16 18:00:50,Temperature regulation failure detected in Garden GAR0132.
USER0006,2024-08-22 18:00:45,Watering system in Garden GAR0132 failed to activate.
USER0006,2024-08-22 18:00:55,Garden GAR0132 cooling system is underperforming.
USER0006,2024-08-27 18:00:35,Lighting system in Garden GAR0132 is malfunctioning.
USER0006,2024-09-02 06:00:45,Garden GAR0132 irrigation system detected an issue.
USER0006,2024-10-15 06:00:35,Lighting system in Garden GAR0132 is malfunctioning.
USER0006,2024-11-03 18:00:55,Garden GAR0132 cooling system is underperforming.
USER0006,2024-11-09 06:00:50,Temperature regulation failure detected in Garden GAR0132.
USER0006,2024-11-11 06:00:50,Temperature regulation failure detected in Garden GAR0132.
USER0006,2024-11-13 18:00:45,Watering system in Garden GAR0132 failed to activate.
USER0006,2024-11-20 06:00:45,Garden GAR0132 irrigation system detected an issue.
USER0006,2024-11-28 18:00:45,Garden GAR0132 irrigation system detected an issue.
USER0006,2024-12-06 06:00:55,Cooling system in Garden GAR0132 is not operating correctly.
USER0006,2024-12-13 06:00:50,Heating system in Garden GAR0132 is malfunctioning.
USER0006,2024-12-15 06:00:50,Temperature regulation failure detected in Garden GAR0132.
USER0006,2025-01-02 18:00:55,Garden GAR0132 cooling system is underperforming.
USER0006,2025-01-04 06:00:35,Lighting system in Garden GAR0132 is malfunctioning.
USER0006,2025-01-08 18:00:55,Garden GAR0132 cooling system is underperforming.
USER0006,2025-01-10 06:00:55,Cooling system in Garden GAR0132 is not operating correctly.
USER0006,2025-01-13 18:00:50,Heating system in Garden GAR0132 is malfunctioning.
USER0006,2025-01-17 06:00:50,Temperature regulation failure detected in Garden GAR0132.
USER0006,2025-01-18 18:00:45,Garden GAR0132 irrigation system detected an issue.
USER0006,2025-01-25 06:00:45,Garden GAR0132 irrigation system detected an issue.
USER0006,2025-02-04 06:00:55,Garden GAR0132 cooling system is underperforming.
USER0006,2025-02-06 06:00:45,Garden GAR0132 irrigation system detected an issue.
USER0006,2025-02-11 06:00:50,Temperature regulation failure detected in Garden GAR0132.
USER0006,2025-02-19 06:00:55,Cooling system in Garden GAR0132 is not operating correctly.
USER0006,2025-02-20 06:00:45,Garden GAR0132 irrigation system detected an issue.
USER0006,2025-03-03 18:00:55,Garden GAR0132 cooling system is underperforming.
USER0006,2025-03-04 06:00:55,Garden GAR0132 cooling system is underperforming.
USER0006,2025-03-06 18:00:45,Garden GAR0132 irrigation system detected an issue.
USER0006,2025-03-14 06:00:55,Garden GAR0132 cooling system is underperforming.
USER0006,2025-03-15 18:00:55,Cooling system in Garden GAR0132 is not operating correctly.
USER0065,2024-01-07 06:00:55,Garden GAR0133 cooling system is underperforming.
USER0045,2024-01-07 06:00:55,Garden GAR0133 cooling system is underperforming.
USER0065,2024-01-09 18:00:35,Lighting system in Garden GAR0133 is malfunctioning.
USER0045,2024-01-09 18:00:35,Lighting system in Garden GAR0133 is malfunctioning.
USER0065,2024-01-10 18:00:55,Garden GAR0133 cooling system is underperforming.
USER0045,2024-01-10 18:00:55,Garden GAR0133 cooling system is underperforming.
USER0065,2024-01-15 06:00:55,Garden GAR0133 cooling system is underperforming.
USER0045,2024-01-15 06:00:55,Garden GAR0133 cooling system is underperforming.
USER0065,2024-01-26 06:00:50,Heating system in Garden GAR0133 is malfunctioning.
USER0045,2024-01-26 06:00:50,Heating system in Garden GAR0133 is malfunctioning.
USER0065,2024-01-28 18:00:45,Watering system in Garden GAR0133 failed to activate.
USER0045,2024-01-28 18:00:45,Watering system in Garden GAR0133 failed to activate.
USER0065,2024-01-30 18:00:45,Watering system in Garden GAR0133 failed to activate.
USER0045,2024-01-30 18:00:45,Watering system in Garden GAR0133 failed to activate.
USER0065,2024-02-21 06:00:50,Temperature regulation failure detected in Garden GAR0133.
USER0045,2024-02-21 06:00:50,Temperature regulation failure detected in Garden GAR0133.
USER0065,2024-03-07 06:00:55,Garden GAR0133 cooling system is underperforming.
USER0045,2024-03-07 06:00:55,Garden GAR0133 cooling system is underperforming.
USER0065,2024-03-12 06:00:55,Cooling system in Garden GAR0133 is not operating correctly.
USER0045,2024-03-12 06:00:55,Cooling system in Garden GAR0133 is not operating correctly.
USER0065,2024-03-14 06:00:50,Temperature regulation failure detected in Garden GAR0133.
USER0045,2024-03-14 06:00:50,Temperature regulation failure detected in Garden GAR0133.
USER0065,2024-03-28 06:00:45,Watering system in Garden GAR0133 failed to activate.
USER0045,2024-03-28 06:00:45,Watering system in Garden GAR0133 failed to activate.
USER0065,2024-03-28 06:00:50,Heating system in Garden GAR0133 is malfunctioning.
USER0045,2024-03-28 06:00:50,Heating system in Garden GAR0133 is malfunctioning.
USER0065,2024-04-06 18:00:35,Lighting system in Garden GAR0133 is malfunctioning.
USER0045,2024-04-06 18:00:35,Lighting system in Garden GAR0133 is malfunctioning.
USER0065,2024-05-09 06:00:45,Garden GAR0133 irrigation system detected an issue.
USER0045,2024-05-09 06:00:45,Garden GAR0133 irrigation system detected an issue.
USER0065,2024-05-12 06:00:50,Temperature regulation failure detected in Garden GAR0133.
USER0045,2024-05-12 06:00:50,Temperature regulation failure detected in Garden GAR0133.
USER0065,2024-05-28 18:00:50,Temperature regulation failure detected in Garden GAR0133.
USER0045,2024-05-28 18:00:50,Temperature regulation failure detected in Garden GAR0133.
USER0065,2024-05-29 06:00:55,Garden GAR0133 cooling system is underperforming.
USER0045,2024-05-29 06:00:55,Garden GAR0133 cooling system is underperforming.
USER0065,2024-06-05 18:00:55,Cooling system in Garden GAR0133 is not operating correctly.
USER0045,2024-06-05 18:00:55,Cooling system in Garden GAR0133 is not operating correctly.
USER0065,2024-06-16 18:00:45,Watering system in Garden GAR0133 failed to activate.
USER0045,2024-06-16 18:00:45,Watering system in Garden GAR0133 failed to activate.
USER0065,2024-06-26 06:00:55,Garden GAR0133 cooling system is underperforming.
USER0045,2024-06-26 06:00:55,Garden GAR0133 cooling system is underperforming.
USER0065,2024-06-28 06:00:50,Heating system in Garden GAR0133 is malfunctioning.
USER0045,2024-06-28 06:00:50,Heating system in Garden GAR0133 is malfunctioning.
USER0065,2024-07-01 18:00:45,Garden GAR0133 irrigation system detected an issue.
USER0045,2024-07-01 18:00:45,Garden GAR0133 irrigation system detected an issue.
USER0065,2024-07-06 06:00:45,Garden GAR0133 irrigation system detected an issue.
USER0045,2024-07-06 06:00:45,Garden GAR0133 irrigation system detected an issue.
USER0065,2024-07-09 06:00:55,Garden GAR0133 cooling system is underperforming.
USER0045,2024-07-09 06:00:55,Garden GAR0133 cooling system is underperforming.
USER0065,2024-07-11 06:00:55,Garden GAR0133 cooling system is underperforming.
USER0045,2024-07-11 06:00:55,Garden GAR0133 cooling system is underperforming.
USER0065,2024-07-16 06:00:50,Temperature regulation failure detected in Garden GAR0133.
USER0045,2024-07-16 06:00:50,Temperature regulation failure detected in Garden GAR0133.
USER0065,2024-07-20 06:00:35,Lighting system in Garden GAR0133 is malfunctioning.
USER0045,2024-07-20 06:00:35,Lighting system in Garden GAR0133 is malfunctioning.
USER0065,2024-07-23 18:00:35,Lighting system in Garden GAR0133 is malfunctioning.
USER0045,2024-07-23 18:00:35,Lighting system in Garden GAR0133 is malfunctioning.
USER0065,2024-07-29 06:00:35,Lighting system in Garden GAR0133 is malfunctioning.
USER0045,2024-07-29 06:00:35,Lighting system in Garden GAR0133 is malfunctioning.
USER0065,2024-08-01 18:00:45,Watering system in Garden GAR0133 failed to activate.
USER0045,2024-08-01 18:00:45,Watering system in Garden GAR0133 failed to activate.
USER0065,2024-08-02 06:00:55,Garden GAR0133 cooling system is underperforming.
USER0045,2024-08-02 06:00:55,Garden GAR0133 cooling system is underperforming.
USER0065,2024-08-06 18:00:35,Garden GAR0133 is experiencing abnormal light fluctuations.
USER0045,2024-08-06 18:00:35,Garden GAR0133 is experiencing abnormal light fluctuations.
USER0065,2024-08-16 18:00:55,Cooling system in Garden GAR0133 is not operating correctly.
USER0045,2024-08-16 18:00:55,Cooling system in Garden GAR0133 is not operating correctly.
USER0065,2024-08-24 18:00:50,Temperature regulation failure detected in Garden GAR0133.
USER0045,2024-08-24 18:00:50,Temperature regulation failure detected in Garden GAR0133.
USER0065,2024-08-25 06:00:35,Lighting system in Garden GAR0133 is malfunctioning.
USER0045,2024-08-25 06:00:35,Lighting system in Garden GAR0133 is malfunctioning.
USER0065,2024-08-25 06:00:55,Garden GAR0133 cooling system is underperforming.
USER0045,2024-08-25 06:00:55,Garden GAR0133 cooling system is underperforming.
USER0065,2024-08-29 18:00:50,Temperature regulation failure detected in Garden GAR0133.
USER0045,2024-08-29 18:00:50,Temperature regulation failure detected in Garden GAR0133.
USER0065,2024-09-01 06:00:55,Cooling system in Garden GAR0133 is not operating correctly.
USER0045,2024-09-01 06:00:55,Cooling system in Garden GAR0133 is not operating correctly.
USER0065,2024-09-01 18:00:50,Heating system in Garden GAR0133 is malfunctioning.
USER0045,2024-09-01 18:00:50,Heating system in Garden GAR0133 is malfunctioning.
USER0065,2024-09-08 18:00:35,Garden GAR0133 is experiencing abnormal light fluctuations.
USER0045,2024-09-08 18:00:35,Garden GAR0133 is experiencing abnormal light fluctuations.
USER0065,2024-09-21 18:00:35,Lighting system in Garden GAR0133 is malfunctioning.
USER0045,2024-09-21 18:00:35,Lighting system in Garden GAR0133 is malfunctioning.
USER0065,2024-09-25 06:00:45,Watering system in Garden GAR0133 failed to activate.
USER0045,2024-09-25 06:00:45,Watering system in Garden GAR0133 failed to activate.
USER0065,2024-10-15 18:00:55,Cooling system in Garden GAR0133 is not operating correctly.
USER0045,2024-10-15 18:00:55,Cooling system in Garden GAR0133 is not operating correctly.
USER0065,2024-10-18 18:00:35,Garden GAR0133 is experiencing abnormal light fluctuations.
USER0045,2024-10-18 18:00:35,Garden GAR0133 is experiencing abnormal light fluctuations.
USER0065,2024-10-24 06:00:55,Cooling system in Garden GAR0133 is not operating correctly.
USER0045,2024-10-24 06:00:55,Cooling system in Garden GAR0133 is not operating correctly.
USER0065,2024-10-29 18:00:55,Cooling system in Garden GAR0133 is not operating correctly.
USER0045,2024-10-29 18:00:55,Cooling system in Garden GAR0133 is not operating correctly.
USER0065,2024-11-15 18:00:55,Garden GAR0133 cooling system is underperforming.
USER0045,2024-11-15 18:00:55,Garden GAR0133 cooling system is underperforming.
USER0065,2024-11-20 06:00:55,Cooling system in Garden GAR0133 is not operating correctly.
USER0045,2024-11-20 06:00:55,Cooling system in Garden GAR0133 is not operating correctly.
USER0065,2024-11-30 18:00:50,Temperature regulation failure detected in Garden GAR0133.
USER0045,2024-11-30 18:00:50,Temperature regulation failure detected in Garden GAR0133.
USER0065,2024-12-01 18:00:50,Heating system in Garden GAR0133 is malfunctioning.
USER0045,2024-12-01 18:00:50,Heating system in Garden GAR0133 is malfunctioning.
USER0065,2024-12-06 18:00:50,Temperature regulation failure detected in Garden GAR0133.
USER0045,2024-12-06 18:00:50,Temperature regulation failure detected in Garden GAR0133.
USER0065,2024-12-17 06:00:35,Garden GAR0133 is experiencing abnormal light fluctuations.
USER0045,2024-12-17 06:00:35,Garden GAR0133 is experiencing abnormal light fluctuations.
USER0065,2024-12-25 06:00:35,Garden GAR0133 is experiencing abnormal light fluctuations.
USER0045,2024-12-25 06:00:35,Garden GAR0133 is experiencing abnormal light fluctuations.
USER0065,2025-01-02 18:00:35,Garden GAR0133 is experiencing abnormal light fluctuations.
USER0045,2025-01-02 18:00:35,Garden GAR0133 is experiencing abnormal light fluctuations.
USER0065,2025-01-06 06:00:35,Lighting system in Garden GAR0133 is malfunctioning.
USER0045,2025-01-06 06:00:35,Lighting system in Garden GAR0133 is malfunctioning.
USER0065,2025-01-20 06:00:45,Garden GAR0133 irrigation system detected an issue.
USER0045,2025-01-20 06:00:45,Garden GAR0133 irrigation system detected an issue.
USER0065,2025-01-23 18:00:55,Garden GAR0133 cooling system is underperforming.
USER0045,2025-01-23 18:00:55,Garden GAR0133 cooling system is underperforming.
USER0065,2025-02-04 06:00:45,Garden GAR0133 irrigation system detected an issue.
USER0045,2025-02-04 06:00:45,Garden GAR0133 irrigation system detected an issue.
USER0065,2025-02-05 06:00:50,Heating system in Garden GAR0133 is malfunctioning.
USER0045,2025-02-05 06:00:50,Heating system in Garden GAR0133 is malfunctioning.
USER0065,2025-02-05 18:00:45,Watering system in Garden GAR0133 failed to activate.
USER0045,2025-02-05 18:00:45,Watering system in Garden GAR0133 failed to activate.
USER0065,2025-03-21 18:00:35,Garden GAR0133 is experiencing abnormal light fluctuations.
USER0045,2025-03-21 18:00:35,Garden GAR0133 is experiencing abnormal light fluctuations.
USER0095,2024-01-15 06:00:50,Temperature regulation failure detected in Garden GAR0134.
USER0095,2024-01-29 18:00:45,Watering system in Garden GAR0134 failed to activate.
USER0095,2024-02-04 18:00:50,Temperature regulation failure detected in Garden GAR0134.
USER0095,2024-02-05 06:00:55,Cooling system in Garden GAR0134 is not operating correctly.
USER0095,2024-02-07 18:00:55,Cooling system in Garden GAR0134 is not operating correctly.
USER0095,2024-02-18 18:00:55,Garden GAR0134 cooling system is underperforming.
USER0095,2024-02-19 06:00:55,Cooling system in Garden GAR0134 is not operating correctly.
USER0095,2024-02-21 18:00:45,Garden GAR0134 irrigation system detected an issue.
USER0095,2024-03-01 06:00:45,Garden GAR0134 irrigation system detected an issue.
USER0095,2024-03-23 06:00:35,Lighting system in Garden GAR0134 is malfunctioning.
USER0095,2024-03-24 18:00:50,Heating system in Garden GAR0134 is malfunctioning.
